SalesID,CustomerID,StoreID,ProductID,DateKey,Quantity,UnitPrice,UnitCost,DiscountPercent,TotalCost,TotalAmount,Sales,Profit,ProfitMarginPercent,PaymentMethod,OrderStatus
36900,2271,63,1020,20240901,1,1.99,1.34,10,1.34,1.79,1.79,0.45,25.14,Credit Card,Completed
36901,448,7,1000,20240228,1,599.99,508.79,10,508.79,539.99,539.99,31.2,5.78,UPI/Wallet,Completed
36902,844,55,1004,20210728,1,1299.0,1140.52,0,1140.52,1299.0,1299.0,158.48,12.2,Net Banking,Completed
36903,1797,55,1033,20250131,1,29.99,13.98,20,13.98,23.99,23.99,10.01,41.73,UPI/Wallet,Completed
36904,275,53,1007,20210128,2,14.99,9.55,0,19.1,29.98,29.98,10.88,36.29,Credit Card,Completed
36905,2158,30,1005,20230807,4,449.0,391.08,0,1564.32,1796.0,1796.0,231.68,12.9,Credit Card,Completed
36906,2608,5,1012,20240429,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,UPI/Wallet,Completed
36907,655,40,1001,20251121,1,249.99,207.74,0,207.74,249.99,249.99,42.25,16.9,Credit Card,Completed
36908,643,77,1002,20230607,5,999.99,804.99,15,4024.95,4249.96,4249.96,225.01,5.29,UPI/Wallet,Completed
36909,1199,55,1027,20230223,1,149.99,79.49,0,79.49,149.99,149.99,70.5,47.0,Cash,Completed
36910,2862,16,1040,20221210,3,16.99,5.25,5,15.75,48.42,48.42,-15.75,-32.53,UPI/Wallet,Returned
36911,769,19,1031,20221016,2,15.99,6.4,5,12.8,30.38,30.38,17.58,57.87,Credit Card,Completed
36912,475,2,1022,20220419,1,3.99,2.63,15,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
36913,535,32,1018,20210211,1,4.99,3.41,5,3.41,4.74,4.74,1.33,28.06,Debit Card,Completed
36914,1805,55,1000,20220105,3,599.99,508.79,20,1526.37,1439.98,1439.98,-86.39,-6.0,Debit Card,Completed
36915,415,46,1007,20230622,1,14.99,9.55,5,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
36916,2562,37,1046,20220614,4,29.99,15.5,30,62.0,83.97,83.97,21.97,26.16,Credit Card,Completed
36917,1186,62,1009,20250718,3,29.99,14.94,0,44.82,89.97,89.97,45.15,50.18,Cash,Completed
36918,677,8,1033,20231030,2,29.99,13.98,15,27.96,50.98,50.98,23.02,45.15,UPI/Wallet,Completed
36919,583,64,1028,20240222,2,89.99,47.87,10,95.74,161.98,161.98,66.24,40.89,Credit Card,Completed
36920,1244,45,1046,20260514,1,29.99,15.5,0,15.5,29.99,29.99,14.49,48.32,Credit Card,Completed
36921,2648,45,1033,20240518,3,29.99,13.98,30,41.94,62.98,62.98,21.04,33.41,Credit Card,Completed
36922,2548,29,1014,20250710,2,19.99,8.48,10,16.96,35.98,35.98,19.02,52.86,UPI/Wallet,Completed
36923,332,30,1025,20220311,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,UPI/Wallet,Completed
36924,506,3,1039,20230811,1,11.99,3.97,10,3.97,10.79,10.79,6.82,63.21,UPI/Wallet,Completed
36925,1584,65,1018,20210517,3,4.99,3.41,5,10.23,14.22,14.22,3.99,28.06,Debit Card,Completed
36926,9,73,1016,20240517,3,14.99,6.63,10,19.89,40.47,40.47,20.58,50.85,Debit Card,Completed
36927,2619,43,1027,20240327,2,149.99,79.49,10,158.98,269.98,269.98,111.0,41.11,Debit Card,Completed
36928,2201,39,1007,20231027,1,14.99,9.55,20,9.55,11.99,11.99,2.44,20.35,UPI/Wallet,Completed
36929,2017,61,1005,20250205,3,449.0,391.08,15,1173.24,1144.95,1144.95,-28.29,-2.47,Credit Card,Completed
36930,724,55,1044,20220525,1,59.99,31.85,20,31.85,47.99,47.99,-31.85,-66.37,Debit Card,Returned
36931,2973,43,1004,20230226,3,1299.0,1140.52,10,3421.56,3507.3,3507.3,85.74,2.44,Credit Card,Completed
36932,661,53,1040,20211126,4,16.99,5.25,0,21.0,67.96,67.96,46.96,69.1,UPI/Wallet,Completed
36933,451,45,1009,20250904,2,29.99,14.94,0,29.88,59.98,59.98,30.1,50.18,UPI/Wallet,Completed
36934,1466,8,1001,20250404,2,249.99,207.74,0,415.48,499.98,499.98,84.5,16.9,Net Banking,Completed
36935,965,75,1028,20250811,2,89.99,47.87,0,95.74,179.98,179.98,84.24,46.81,Debit Card,Completed
36936,2800,36,1027,20250731,2,149.99,79.49,30,158.98,209.99,209.99,-158.98,-75.71,UPI/Wallet,Returned
36937,2883,37,1026,20220612,2,129.99,66.29,30,132.58,181.99,181.99,49.41,27.15,UPI/Wallet,Completed
36938,2731,73,1013,20210402,1,24.99,11.45,5,11.45,23.74,23.74,12.29,51.77,Credit Card,Completed
36939,2858,46,1015,20250509,2,12.99,6.6,0,13.2,25.98,25.98,12.78,49.19,Net Banking,Completed
36940,1533,27,1018,20260511,2,4.99,3.41,5,6.82,9.48,9.48,2.66,28.06,Debit Card,Completed
36941,409,45,1018,20240114,3,4.99,3.41,15,10.23,12.72,12.72,2.49,19.58,Debit Card,Completed
36942,2095,21,1033,20250416,2,29.99,13.98,15,27.96,50.98,50.98,23.02,45.15,UPI/Wallet,Completed
36943,519,6,1033,20221214,1,29.99,13.98,0,13.98,29.99,29.99,16.01,53.38,Debit Card,Completed
36944,1677,6,1022,20220715,1,3.99,2.63,0,2.63,3.99,3.99,1.36,34.09,UPI/Wallet,Completed
36945,1012,76,1011,20221218,1,79.99,35.52,0,35.52,79.99,79.99,44.47,55.59,UPI/Wallet,Completed
36946,1252,77,1013,20210607,1,24.99,11.45,0,11.45,24.99,24.99,13.54,54.18,Net Banking,Completed
36947,788,68,1002,20240911,1,999.99,804.99,30,804.99,699.99,699.99,-105.0,-15.0,UPI/Wallet,Completed
36948,974,65,1009,20250508,1,29.99,14.94,30,14.94,20.99,20.99,6.05,28.82,Net Banking,Completed
36949,757,45,1037,20260417,3,9.99,3.67,10,11.01,26.97,26.97,15.96,59.18,UPI/Wallet,Completed
36950,2257,15,1029,20241023,2,19.99,8.64,0,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
36951,2928,15,1019,20210607,4,6.99,5.11,0,20.44,27.96,27.96,7.52,26.9,Cash,Completed
36952,2449,59,1026,20220722,3,129.99,66.29,15,198.87,331.47,331.47,132.6,40.0,Debit Card,Completed
36953,2178,69,1042,20221021,2,49.99,23.5,10,47.0,89.98,89.98,42.98,47.77,Cash,Completed
36954,2643,31,1026,20220806,3,129.99,66.29,0,198.87,389.97,389.97,191.1,49.0,Debit Card,Completed
36955,2154,60,1022,20210614,2,3.99,2.63,0,5.26,7.98,7.98,2.72,34.09,Cash,Completed
36956,2024,72,1043,20210805,1,89.99,46.16,15,46.16,76.49,76.49,30.33,39.65,UPI/Wallet,Completed
36957,1492,41,1005,20250723,1,449.0,391.08,30,391.08,314.3,314.3,-76.78,-24.43,Credit Card,Completed
36958,2988,31,1018,20210506,1,4.99,3.41,10,3.41,4.49,4.49,1.08,24.05,Credit Card,Completed
36959,2651,67,1034,20260324,1,19.99,10.37,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
36960,1853,36,1045,20210525,2,64.99,37.5,0,75.0,129.98,129.98,54.98,42.3,UPI/Wallet,Completed
36961,1562,36,1042,20250123,3,49.99,23.5,0,70.5,149.97,149.97,-70.5,-47.01,UPI/Wallet,Returned
36962,2209,27,1033,20220830,2,29.99,13.98,0,27.96,59.98,59.98,-27.96,-46.62,Credit Card,Returned
36963,1846,65,1000,20221124,1,599.99,508.79,0,508.79,599.99,599.99,91.2,15.2,Cash,Completed
36964,622,50,1008,20260301,3,34.99,21.17,20,63.51,83.98,83.98,20.47,24.37,Credit Card,Completed
36965,3,25,1030,20210307,1,24.99,8.77,10,8.77,22.49,22.49,13.72,61.0,UPI/Wallet,Completed
36966,2029,59,1023,20230603,2,2.49,1.78,0,3.56,4.98,4.98,1.42,28.51,Credit Card,Completed
36967,2371,15,1029,20230217,2,19.99,8.64,0,17.28,39.98,39.98,22.7,56.78,Credit Card,Completed
36968,542,56,1027,20240412,2,149.99,79.49,5,158.98,284.98,284.98,126.0,44.21,Debit Card,Completed
36969,1791,9,1043,20240118,1,89.99,46.16,15,46.16,76.49,76.49,30.33,39.65,Credit Card,Completed
36970,1559,76,1015,20211101,2,12.99,6.6,15,13.2,22.08,22.08,8.88,40.22,UPI/Wallet,Completed
36971,1369,22,1002,20221205,5,999.99,804.99,10,4024.95,4499.95,4499.95,475.0,10.56,Credit Card,Completed
36972,2528,27,1017,20210225,1,3.49,2.58,5,2.58,3.32,3.32,0.74,22.29,Credit Card,Completed
36973,1576,66,1028,20260619,2,89.99,47.87,0,95.74,179.98,179.98,84.24,46.81,Cash,Completed
36974,1276,5,1034,20230913,1,19.99,10.37,0,10.37,19.99,19.99,9.62,48.12,Credit Card,Completed
36975,959,48,1012,20240830,1,39.99,16.04,0,16.04,39.99,39.99,-16.04,-40.11,Cash,Returned
36976,1980,71,1030,20220702,1,24.99,8.77,0,8.77,24.99,24.99,16.22,64.91,Credit Card,Completed
36977,860,63,1043,20240721,1,89.99,46.16,20,46.16,71.99,71.99,25.83,35.88,Debit Card,Completed
36978,2688,4,1006,20210523,1,59.99,33.53,20,33.53,47.99,47.99,14.46,30.13,Net Banking,Completed
36979,1606,17,1037,20240127,4,9.99,3.67,0,14.68,39.96,39.96,-14.68,-36.74,Debit Card,Returned
36980,2668,50,1034,20241126,3,19.99,10.37,10,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
36981,1070,38,1007,20241017,3,14.99,9.55,10,28.65,40.47,40.47,11.82,29.21,Debit Card,Completed
36982,2942,1,1026,20220909,4,129.99,66.29,5,265.16,493.96,493.96,228.8,46.32,Cash,Completed
36983,1813,28,1020,20251115,2,1.99,1.34,20,2.68,3.18,3.18,0.5,15.72,Debit Card,Completed
36984,1525,32,1029,20240901,1,19.99,8.64,0,8.64,19.99,19.99,11.35,56.78,Credit Card,Completed
36985,1353,24,1043,20210309,1,89.99,46.16,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
36986,2414,39,1010,20220501,1,44.99,19.98,5,19.98,42.74,42.74,-19.98,-46.75,UPI/Wallet,Returned
36987,1470,17,1045,20220919,1,64.99,37.5,5,37.5,61.74,61.74,24.24,39.26,Credit Card,Completed
36988,2122,37,1006,20250522,3,59.99,33.53,0,100.59,179.97,179.97,79.38,44.11,UPI/Wallet,Completed
36989,2332,26,1043,20230328,1,89.99,46.16,0,46.16,89.99,89.99,43.83,48.71,Cash,Completed
36990,1055,18,1032,20221109,2,44.99,22.54,0,45.08,89.98,89.98,44.9,49.9,UPI/Wallet,Completed
36991,227,68,1039,20240414,1,11.99,3.97,0,3.97,11.99,11.99,8.02,66.89,Credit Card,Completed
36992,2868,12,1031,20260115,1,15.99,6.4,10,6.4,14.39,14.39,7.99,55.52,Debit Card,Completed
36993,292,59,1002,20240808,2,999.99,804.99,15,1609.98,1699.98,1699.98,90.0,5.29,Credit Card,Completed
36994,2501,7,1036,20231001,2,14.99,6.36,20,12.72,23.98,23.98,-12.72,-53.04,UPI/Wallet,Returned
36995,2000,38,1007,20260318,1,14.99,9.55,0,9.55,14.99,14.99,5.44,36.29,Debit Card,Completed
36996,1389,63,1012,20250112,4,39.99,16.04,0,64.16,159.96,159.96,95.8,59.89,UPI/Wallet,Completed
36997,1745,46,1041,20220512,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Cash,Completed
36998,2489,76,1025,20211227,1,3.99,2.8,5,2.8,3.79,3.79,0.99,26.12,Credit Card,Completed
36999,2341,63,1025,20240831,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Credit Card,Completed
37000,1080,66,1012,20210220,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,Debit Card,Completed
37001,103,65,1008,20221213,1,34.99,21.17,0,21.17,34.99,34.99,13.82,39.5,UPI/Wallet,Completed
37002,103,1,1010,20230501,1,44.99,19.98,0,19.98,44.99,44.99,25.01,55.59,Credit Card,Completed
37003,2902,58,1007,20260624,2,14.99,9.55,0,19.1,29.98,29.98,10.88,36.29,UPI/Wallet,Completed
37004,2940,65,1005,20260328,1,449.0,391.08,20,391.08,359.2,359.2,-31.88,-8.88,Cash,Completed
37005,2674,12,1018,20260314,2,4.99,3.41,0,6.82,9.98,9.98,3.16,31.66,Credit Card,Completed
37006,931,29,1011,20230412,1,79.99,35.52,0,35.52,79.99,79.99,44.47,55.59,Credit Card,Completed
37007,2015,24,1027,20250211,2,149.99,79.49,0,158.98,299.98,299.98,141.0,47.0,Debit Card,Completed
37008,1894,63,1046,20220912,4,29.99,15.5,5,62.0,113.96,113.96,51.96,45.59,UPI/Wallet,Completed
37009,2777,12,1018,20240107,1,4.99,3.41,20,3.41,3.99,3.99,0.58,14.54,Credit Card,Completed
37010,1796,75,1004,20250923,2,1299.0,1140.52,5,2281.04,2468.1,2468.1,187.06,7.58,Debit Card,Completed
37011,740,19,1043,20220213,1,89.99,46.16,5,46.16,85.49,85.49,39.33,46.01,Debit Card,Completed
37012,2823,41,1010,20251030,1,44.99,19.98,5,19.98,42.74,42.74,22.76,53.25,Credit Card,Completed
37013,1242,16,1019,20240209,4,6.99,5.11,20,20.44,22.37,22.37,1.93,8.63,Credit Card,Completed
37014,1522,47,1037,20220724,2,9.99,3.67,0,7.34,19.98,19.98,-7.34,-36.74,UPI/Wallet,Returned
37015,2973,12,1041,20210127,1,22.99,10.69,10,10.69,20.69,20.69,10.0,48.33,Debit Card,Completed
37016,2810,43,1008,20220822,1,34.99,21.17,5,21.17,33.24,33.24,12.07,36.31,Debit Card,Completed
37017,1544,68,1002,20241202,4,999.99,804.99,5,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
37018,1208,70,1019,20240104,1,6.99,5.11,20,5.11,5.59,5.59,0.48,8.59,Cash,Completed
37019,1638,13,1038,20250826,3,12.99,5.69,5,17.07,37.02,37.02,19.95,53.89,Cash,Completed
37020,453,75,1016,20210906,1,14.99,6.63,0,6.63,14.99,14.99,8.36,55.77,Cash,Completed
37021,2924,76,1014,20250508,1,19.99,8.48,20,8.48,15.99,15.99,7.51,46.97,UPI/Wallet,Completed
37022,655,71,1032,20220816,5,44.99,22.54,15,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
37023,1377,18,1044,20240507,2,59.99,31.85,0,63.7,119.98,119.98,56.28,46.91,Cash,Completed
37024,1794,27,1040,20230618,3,16.99,5.25,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
37025,1967,44,1042,20220611,1,49.99,23.5,0,23.5,49.99,49.99,26.49,52.99,Cash,Completed
37026,1672,42,1002,20220409,3,999.99,804.99,0,2414.97,2999.97,2999.97,585.0,19.5,Credit Card,Completed
37027,403,31,1001,20230712,3,249.99,207.74,15,623.22,637.47,637.47,14.25,2.24,Credit Card,Completed
37028,1816,52,1039,20230902,1,11.99,3.97,0,3.97,11.99,11.99,8.02,66.89,Cash,Completed
37029,1059,75,1031,20240422,3,15.99,6.4,5,19.2,45.57,45.57,26.37,57.87,Credit Card,Completed
37030,1648,58,1004,20260227,2,1299.0,1140.52,5,2281.04,2468.1,2468.1,187.06,7.58,Credit Card,Completed
37031,414,17,1038,20221207,4,12.99,5.69,10,22.76,46.76,46.76,24.0,51.33,UPI/Wallet,Completed
37032,1269,7,1036,20240422,2,14.99,6.36,20,12.72,23.98,23.98,11.26,46.96,Credit Card,Completed
37033,607,66,1044,20250720,1,59.99,31.85,0,31.85,59.99,59.99,28.14,46.91,Debit Card,Completed
37034,1790,38,1029,20220503,5,19.99,8.64,0,43.2,99.95,99.95,-43.2,-43.22,Credit Card,Returned
37035,2105,36,1007,20260531,2,14.99,9.55,10,19.1,26.98,26.98,7.88,29.21,Credit Card,Completed
37036,2952,41,1019,20220814,2,6.99,5.11,0,10.22,13.98,13.98,3.76,26.9,Debit Card,Completed
37037,1178,65,1021,20241002,3,8.99,6.23,0,18.69,26.97,26.97,8.28,30.7,UPI/Wallet,Completed
37038,2519,36,1026,20210624,2,129.99,66.29,0,132.58,259.98,259.98,127.4,49.0,Credit Card,Completed
37039,2344,76,1013,20220425,3,24.99,11.45,0,34.35,74.97,74.97,40.62,54.18,Credit Card,Completed
37040,1165,39,1035,20211125,3,18.99,7.05,0,21.15,56.97,56.97,35.82,62.88,Credit Card,Completed
37041,2432,30,1013,20210627,1,24.99,11.45,0,11.45,24.99,24.99,13.54,54.18,Debit Card,Completed
37042,1567,26,1006,20230205,2,59.99,33.53,20,67.06,95.98,95.98,28.92,30.13,Cash,Completed
37043,2589,59,1030,20250320,2,24.99,8.77,20,17.54,39.98,39.98,22.44,56.13,UPI/Wallet,Completed
37044,2534,65,1003,20220519,5,899.0,727.29,30,3636.45,3146.5,3146.5,-489.95,-15.57,UPI/Wallet,Completed
37045,836,63,1021,20210921,3,8.99,6.23,0,18.69,26.97,26.97,8.28,30.7,UPI/Wallet,Completed
37046,1042,31,1002,20260630,1,999.99,804.99,20,804.99,799.99,799.99,-5.0,-0.63,Credit Card,Completed
37047,1562,39,1015,20231002,1,12.99,6.6,30,6.6,9.09,9.09,2.49,27.39,Credit Card,Completed
37048,442,38,1011,20230619,2,79.99,35.52,15,71.04,135.98,135.98,64.94,47.76,UPI/Wallet,Completed
37049,720,32,1007,20231125,1,14.99,9.55,30,9.55,10.49,10.49,0.94,8.96,Cash,Completed
37050,1327,35,1032,20231125,4,44.99,22.54,15,90.16,152.97,152.97,62.81,41.06,Credit Card,Completed
37051,1693,77,1006,20250115,2,59.99,33.53,0,67.06,119.98,119.98,52.92,44.11,UPI/Wallet,Completed
37052,2955,67,1022,20250804,3,3.99,2.63,15,7.89,10.17,10.17,2.28,22.42,Cash,Completed
37053,2648,65,1025,20221101,1,3.99,2.8,10,2.8,3.59,3.59,-2.8,-77.99,Credit Card,Returned
37054,1178,32,1001,20250923,2,249.99,207.74,5,415.48,474.98,474.98,59.5,12.53,Credit Card,Completed
37055,890,62,1000,20260219,3,599.99,508.79,30,1526.37,1259.98,1259.98,-266.39,-21.14,Credit Card,Completed
37056,889,76,1003,20220523,1,899.0,727.29,0,727.29,899.0,899.0,171.71,19.1,Cash,Completed
37057,2225,55,1003,20210513,1,899.0,727.29,10,727.29,809.1,809.1,-727.29,-89.89,Cash,Returned
37058,2176,40,1045,20240629,3,64.99,37.5,0,112.5,194.97,194.97,82.47,42.3,Credit Card,Completed
37059,649,59,1006,20250426,1,59.99,33.53,5,33.53,56.99,56.99,23.46,41.17,Credit Card,Completed
37060,648,56,1038,20231229,5,12.99,5.69,0,28.45,64.95,64.95,36.5,56.2,Cash,Completed
37061,201,65,1045,20250226,1,64.99,37.5,5,37.5,61.74,61.74,24.24,39.26,Debit Card,Completed
37062,2298,53,1030,20210819,5,24.99,8.77,10,43.85,112.46,112.46,68.61,61.01,Credit Card,Completed
37063,700,23,1000,20221104,5,599.99,508.79,20,2543.95,2399.96,2399.96,-143.99,-6.0,UPI/Wallet,Completed
37064,2350,45,1013,20240104,4,24.99,11.45,30,45.8,69.97,69.97,24.17,34.54,UPI/Wallet,Completed
37065,1101,20,1007,20250117,4,14.99,9.55,0,38.2,59.96,59.96,21.76,36.29,Debit Card,Completed
37066,2465,14,1007,20221029,1,14.99,9.55,5,9.55,14.24,14.24,4.69,32.94,Credit Card,Completed
37067,2651,65,1022,20220609,1,3.99,2.63,20,2.63,3.19,3.19,0.56,17.55,UPI/Wallet,Completed
37068,1944,54,1035,20240422,3,18.99,7.05,5,21.15,54.12,54.12,32.97,60.92,Credit Card,Completed
37069,2947,38,1005,20241006,1,449.0,391.08,0,391.08,449.0,449.0,57.92,12.9,UPI/Wallet,Completed
37070,1769,75,1002,20220921,2,999.99,804.99,30,1609.98,1399.99,1399.99,-209.99,-15.0,Cash,Completed
37071,1246,57,1025,20241224,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Debit Card,Completed
37072,2596,14,1001,20240419,5,249.99,207.74,0,1038.7,1249.95,1249.95,211.25,16.9,Net Banking,Completed
37073,398,62,1023,20230302,3,2.49,1.78,15,5.34,6.35,6.35,1.01,15.91,Credit Card,Completed
37074,2738,4,1029,20220402,2,19.99,8.64,5,17.28,37.98,37.98,20.7,54.5,UPI/Wallet,Completed
37075,1020,59,1016,20221119,5,14.99,6.63,0,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
37076,678,77,1033,20240323,1,29.99,13.98,0,13.98,29.99,29.99,16.01,53.38,Credit Card,Completed
37077,2604,59,1021,20250518,1,8.99,6.23,0,6.23,8.99,8.99,2.76,30.7,UPI/Wallet,Completed
37078,1457,9,1044,20251003,4,59.99,31.85,5,127.4,227.96,227.96,100.56,44.11,UPI/Wallet,Completed
37079,2358,72,1020,20240817,1,1.99,1.34,10,1.34,1.79,1.79,0.45,25.14,Cash,Completed
37080,1662,7,1003,20240930,3,899.0,727.29,0,2181.87,2697.0,2697.0,515.13,19.1,UPI/Wallet,Completed
37081,298,50,1043,20220708,3,89.99,46.16,15,138.48,229.47,229.47,90.99,39.65,Credit Card,Completed
37082,1625,55,1002,20210110,1,999.99,804.99,10,804.99,899.99,899.99,95.0,10.56,UPI/Wallet,Completed
37083,1282,68,1042,20230522,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,UPI/Wallet,Completed
37084,2833,20,1018,20211206,1,4.99,3.41,0,3.41,4.99,4.99,1.58,31.66,Credit Card,Completed
37085,1234,35,1045,20211111,1,64.99,37.5,30,37.5,45.49,45.49,7.99,17.56,UPI/Wallet,Completed
37086,656,27,1000,20240327,4,599.99,508.79,30,2035.16,1679.97,1679.97,-355.19,-21.14,Cash,Completed
37087,828,1,1024,20241023,1,5.49,3.88,5,3.88,5.22,5.22,1.34,25.67,UPI/Wallet,Completed
37088,1563,71,1006,20251228,3,59.99,33.53,5,100.59,170.97,170.97,70.38,41.17,UPI/Wallet,Completed
37089,2851,32,1017,20230819,2,3.49,2.58,0,5.16,6.98,6.98,1.82,26.07,Debit Card,Completed
37090,2046,18,1021,20250513,1,8.99,6.23,10,6.23,8.09,8.09,1.86,22.99,Debit Card,Completed
37091,1339,63,1042,20230607,1,49.99,23.5,10,23.5,44.99,44.99,21.49,47.77,Debit Card,Completed
37092,2776,29,1034,20230329,2,19.99,10.37,0,20.74,39.98,39.98,-20.74,-51.88,Credit Card,Returned
37093,1685,55,1032,20230324,1,44.99,22.54,0,22.54,44.99,44.99,22.45,49.9,Cash,Completed
37094,2140,10,1028,20230205,1,89.99,47.87,0,47.87,89.99,89.99,42.12,46.81,Net Banking,Completed
37095,1010,76,1031,20240404,4,15.99,6.4,0,25.6,63.96,63.96,38.36,59.97,Debit Card,Completed
37096,1727,66,1027,20240922,1,149.99,79.49,0,79.49,149.99,149.99,70.5,47.0,Cash,Completed
37097,2287,45,1025,20230530,1,3.99,2.8,5,2.8,3.79,3.79,0.99,26.12,Debit Card,Completed
37098,2590,31,1031,20230424,2,15.99,6.4,5,12.8,30.38,30.38,17.58,57.87,UPI/Wallet,Completed
37099,2648,39,1035,20260505,1,18.99,7.05,0,7.05,18.99,18.99,11.94,62.88,Debit Card,Completed
37100,1422,15,1040,20220216,2,16.99,5.25,0,10.5,33.98,33.98,23.48,69.1,UPI/Wallet,Completed
37101,767,74,1006,20260620,1,59.99,33.53,10,33.53,53.99,53.99,20.46,37.9,UPI/Wallet,Completed
37102,793,30,1001,20220204,1,249.99,207.74,10,207.74,224.99,224.99,17.25,7.67,Debit Card,Completed
37103,863,53,1041,20230209,1,22.99,10.69,20,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
37104,22,36,1019,20230827,3,6.99,5.11,10,15.33,18.87,18.87,3.54,18.76,Debit Card,Completed
37105,2528,41,1006,20240424,3,59.99,33.53,10,100.59,161.97,161.97,61.38,37.9,Debit Card,Completed
37106,1172,38,1033,20241210,5,29.99,13.98,0,69.9,149.95,149.95,80.05,53.38,Cash,Completed
37107,1780,12,1011,20250214,1,79.99,35.52,0,35.52,79.99,79.99,44.47,55.59,UPI/Wallet,Completed
37108,1782,38,1007,20210618,1,14.99,9.55,0,9.55,14.99,14.99,-9.55,-63.71,Credit Card,Returned
37109,2143,35,1002,20220925,4,999.99,804.99,0,3219.96,3999.96,3999.96,780.0,19.5,Debit Card,Completed
37110,1567,31,1019,20250829,2,6.99,5.11,0,10.22,13.98,13.98,3.76,26.9,Cash,Completed
37111,1427,51,1025,20240414,4,3.99,2.8,10,11.2,14.36,14.36,3.16,22.01,UPI/Wallet,Completed
37112,1811,75,1021,20240516,5,8.99,6.23,5,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
37113,1272,1,1005,20210312,2,449.0,391.08,0,782.16,898.0,898.0,115.84,12.9,Credit Card,Completed
37114,2761,52,1008,20240331,1,34.99,21.17,15,21.17,29.74,29.74,8.57,28.82,Debit Card,Completed
37115,312,50,1010,20240709,5,44.99,19.98,0,99.9,224.95,224.95,125.05,55.59,Cash,Completed
37116,2413,43,1022,20240704,2,3.99,2.63,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
37117,1341,31,1017,20210101,4,3.49,2.58,20,10.32,11.17,11.17,0.85,7.61,Credit Card,Completed
37118,2792,24,1018,20230308,1,4.99,3.41,0,3.41,4.99,4.99,1.58,31.66,Debit Card,Completed
37119,189,16,1019,20210606,1,6.99,5.11,0,5.11,6.99,6.99,1.88,26.9,Debit Card,Completed
37120,2907,46,1039,20251220,4,11.99,3.97,20,15.88,38.37,38.37,22.49,58.61,Debit Card,Completed
37121,767,43,1007,20220308,1,14.99,9.55,0,9.55,14.99,14.99,5.44,36.29,Cash,Completed
37122,2048,77,1030,20211225,3,24.99,8.77,0,26.31,74.97,74.97,48.66,64.91,Credit Card,Completed
37123,1589,15,1027,20250626,3,149.99,79.49,10,238.47,404.97,404.97,166.5,41.11,Credit Card,Completed
37124,2032,8,1015,20250609,3,12.99,6.6,0,19.8,38.97,38.97,19.17,49.19,Credit Card,Completed
37125,9,48,1043,20240214,4,89.99,46.16,5,184.64,341.96,341.96,157.32,46.01,Cash,Completed
37126,1166,42,1038,20250107,1,12.99,5.69,5,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
37127,1328,64,1040,20211208,1,16.99,5.25,5,5.25,16.14,16.14,10.89,67.47,UPI/Wallet,Completed
37128,1703,63,1021,20220607,2,8.99,6.23,5,12.46,17.08,17.08,4.62,27.05,Net Banking,Completed
37129,2317,22,1043,20210913,4,89.99,46.16,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
37130,396,39,1032,20220227,2,44.99,22.54,15,45.08,76.48,76.48,31.4,41.06,UPI/Wallet,Completed
37131,2876,40,1012,20230125,4,39.99,16.04,10,64.16,143.96,143.96,79.8,55.43,UPI/Wallet,Completed
37132,1850,14,1005,20220330,4,449.0,391.08,10,1564.32,1616.4,1616.4,52.08,3.22,Credit Card,Completed
37133,576,70,1031,20210705,2,15.99,6.4,0,12.8,31.98,31.98,19.18,59.97,Debit Card,Completed
37134,1273,44,1004,20210505,1,1299.0,1140.52,0,1140.52,1299.0,1299.0,158.48,12.2,UPI/Wallet,Completed
37135,1906,25,1030,20260513,1,24.99,8.77,10,8.77,22.49,22.49,13.72,61.0,UPI/Wallet,Completed
37136,818,44,1042,20250518,2,49.99,23.5,0,47.0,99.98,99.98,52.98,52.99,Debit Card,Completed
37137,1600,6,1046,20240725,2,29.99,15.5,20,31.0,47.98,47.98,16.98,35.39,Debit Card,Completed
37138,498,62,1024,20251106,1,5.49,3.88,30,3.88,3.84,3.84,-0.04,-1.04,UPI/Wallet,Completed
